1.315156662274060579e+02 8.892909528131076158e+00 7.207960268453266650e+00 2.843210659863594225e-01 1.000000000000000000e+00 8.123998638397983996e+01 9.559386146797494987e+00
1.309600869923816049e+02 8.825395164710750251e+00 7.251222261494999266e+00 2.875087757470608518e-01 1.000000000000000000e+00 8.132754438183377488e+01 9.289633606589299930e+00
1.304057238352624211e+02 8.759141659362786214e+00 7.297485318123941411e+00 2.906608868295659787e-01 9.999999999999998890e-01 8.115730183998735470e+01 9.541226460842628043e+00
1.298533363209277809e+02 8.695731472034246679e+00 7.346538644779104565e+00 2.937981564128114287e-01 9.999999999999998890e-01 8.095764722294038052e+01 9.583522826526927219e+00
1.293037228275524058e+02 8.637009686220130433e+00 7.398128371829561623e+00 2.969467719281052576e-01 9.999999999999998890e-01 8.073652339524655019e+01 8.807432054630149665e+00
1.287577717840835874e+02 8.585089282840460356e+00 7.452063018322348853e+00 3.001366186667396296e-01 9.999999999999998890e-01 8.085136283875979757e+01 8.443053787585531822e+00
1.282258488634729190e+02 8.541749703328628485e+00 7.524439983264009868e+00 3.031310568549568929e-01 9.999999999999998890e-01 8.142919123558621664e+01 8.552695963755985176e+00
1.277095240190544843e+02 8.503195713937438782e+00 7.603438551402449619e+00 3.061322354160038728e-01 9.999999999999996669e-01 8.156428101809900966e+01 8.159172218851184155e+00
1.272032037726667966e+02 8.465344376035750074e+00 7.662853199494062295e+00 3.095501307313545669e-01 9.999999999999991118e-01 8.135157148656453785e+01 7.288113762788845484e+00
1.267048224310669866e+02 8.426212824291855696e+00 7.686650174303290228e+00 3.135995893016080283e-01 9.999999987921452949e-01 5.727376324214125702e+01 5.923629794831700934e+00
1.262158420859307597e+02 8.385918266673483501e+00 7.668967492602619451e+00 3.183003277464884762e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.241056279644464411e+00
1.257412526138524242e+02 8.346677984447794074e+00 7.614114941172586803e+00 3.234769328048449633e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.206169581246470557e+00
1.252895716763448775e+02 8.312809332181386068e+00 7.536574076801773714e+00 3.287588613346518751e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.113259339144042404e+00
1.248727948319995988e+02 8.290672425400231305e+00 7.460961444506696516e+00 3.335815391880275205e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.889470139086510070e+00
1.244843528322532649e+02 8.269132950668430126e+00 7.399747567712341656e+00 3.377797588528460571e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.219275569626237399e+00
1.241063762240312656e+02 8.242003783948097961e+00 7.341797975356829653e+00 3.417302162433270007e-01 9.857052966204161715e-01 1.694873494491659471e+01 4.654010925742740667e+00
1.237323771788558133e+02 8.216682935742069205e+00 7.283787692296194827e+00 3.455918643750391372e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.191069592236001284e+00
1.233570462050114571e+02 8.197645183997742890e+00 7.227218561715480050e+00 3.494497978675104588e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.458517239121265074e+00
1.229762521475451109e+02 8.186442074107089795e+00 7.178419245128734083e+00 3.533152529442279977e-01 1.000000000000000000e+00 1.481876319791152774e+01 2.864501253442026663e+00
1.225870421882660537e+02 8.181701918906647109e+00 7.148545222379014241e+00 3.571256074326378260e-01 9.980572657945332438e-01 3.524264436047543114e+01 3.772293870155105644e+00
1.221876418457459295e+02 8.179129798677520213e+00 7.153578791638381951e+00 3.607443807641452782e-01 9.999997596163044955e-01 5.649144687469103587e+01 5.426288518178189690e+00
1.217774516775834854e+02 8.171526204268211302e+00 7.214287022892081680e+00 3.639621205412530980e-01 9.999999995505256534e-01 6.863836803629789074e+01 5.781147759727583768e+00
1.213559893920431563e+02 8.161879338355751301e+00 7.324034627395519692e+00 3.671137593900815066e-01 9.999999999375589477e-01 7.276609547867393246e+01 4.626892898562340761e+00
1.209268412603714893e+02 8.156650886174077186e+00 7.458034381089952980e+00 3.706974291487052375e-01 9.999999999892856817e-01 7.656066306248081332e+01 3.844327271037894622e+00
1.204950781375780053e+02 8.154554448497510322e+00 7.608233274691249548e+00 3.747763925166730514e-01 9.999999999912487780e-01 7.792478872750007213e+01 2.947042995038477553e+00
1.200646080346297566e+02 8.154766161194324070e+00 7.767310544222008062e+00 3.793634008357099630e-01 9.999999999925730521e-01 7.927560571060107009e+01 2.364013465290836002e+00
1.196381761184512129e+02 8.156924695226749122e+00 7.928677671011559625e+00 3.844206940897177405e-01 9.999999999858308897e-01 7.906512406941835991e+01 1.627376667348400474e+00
1.192173647119243469e+02 8.161131256650975274e+00 8.086478381695968665e+00 3.898600009047745174e-01 9.999999999692530395e-01 7.858411462210092679e+01 8.539746533299275022e-01
1.188025932938885774e+02 8.167949586617142543e+00 8.235588648218026719e+00 3.955425385491349033e-01 9.999999998784662170e-01 7.556395558971155424e+01 7.682962123444552205e-01
1.183931184991408401e+02 8.178405961369355381e+00 8.371616687827259540e+00 4.012790129332300393e-01 9.999999989818699753e-01 6.932927134150463644e+01 1.131940002368406750e+00
1.179870341184354885e+02 8.193989192245666686e+00 8.490902963079928867e+00 4.068296186096675982e-01 9.999999906200607303e-01 6.251730411284067657e+01 1.508223586788664194e+00
1.175832396137009965e+02 8.218520734851766818e+00 8.614478553512780579e+00 4.118881078159393194e-01 9.999999977661292450e-01 6.798255802669686432e+01 2.140852826564461964e+00
1.171840824731528414e+02 8.253894482935658417e+00 8.790659386820401267e+00 4.165189443706062700e-01 1.000000000000000000e+00 7.481548475300165535e+01 2.850874456147577618e+00
1.167886942822065919e+02 8.293832216289240833e+00 9.006801867966689912e+00 4.211344884590937920e-01 9.999999998073607621e-01 7.954643828733956923e+01 3.067527672588707954e+00
1.163962061207539165e+02 8.332942473205298128e+00 9.250317505731043610e+00 4.260214026704159940e-01 9.999999997737812896e-01 8.100452313885098476e+01 2.784165010463863776e+00
1.160059354699382368e+02 8.367032000465419728e+00 9.511470887647297090e+00 4.313294917071920365e-01 9.999999997130502027e-01 8.239209336981819831e+01 2.482656280966669460e+00
1.156173862121547131e+02 8.393105753340003972e+00 9.783379680003720935e+00 4.370717023856460215e-01 9.999999993677438637e-01 8.222500567243173464e+01 1.611461544123844680e+00
1.152302486310502445e+02 8.409366895588251012e+00 1.006201462784301981e+01 4.431241236356071034e-01 9.999999986486177717e-01 8.202132313343912529e+01 1.054611828133907192e+00
1.148443994115234830e+02 8.415216799458169916e+00 1.034619955496233423e+01 4.492259865005092667e-01 9.999999970548386630e-01 8.167740318678882261e+01 1.537089017774065924e+00
1.144599625566546592e+02 8.411237278201086909e+00 1.063711758330184232e+01 4.549967307614695144e-01 9.999999932723530049e-01 8.113771214514569863e+01 2.690419474148536771e+00
1.140779682268118904e+02 8.398038142824907126e+00 1.093048075886449055e+01 4.602902632242552583e-01 9.999999852353447238e-01 8.060694850784972232e+01 3.917811864546277167e+00
1.136987922842548500e+02 8.375130749961728682e+00 1.122400946097156371e+01 4.650604852196228434e-01 9.999999669891943554e-01 8.007616270573504380e+01 5.088226898920427566e+00
1.133224658350653726e+02 8.342155293899010005e+00 1.151711909210046159e+01 4.692417701769953098e-01 9.999999289863169549e-01 7.954118503301231158e+01 6.277330993571363038e+00
1.129489575152345537e+02 8.299013746209267239e+00 1.180909856508286637e+01 4.727920042625541330e-01 9.999998577786175513e-01 7.905508534491490025e+01 7.480508899956270774e+00
1.125781734906626923e+02 8.245869855750079580e+00 1.209911030310475155e+01 4.756925863792395570e-01 9.999997581452416684e-01 7.890146739678475285e+01 8.664800163971341007e+00
1.122099574571593052e+02 8.183149148664076833e+00 1.238619023970637123e+01 4.779484281667503165e-01 9.999996090423810546e-01 7.873674376699786137e+01 9.842145881194589663e+00
1.118440906404431416e+02 8.111538928378951852e+00 1.266924781878227080e+01 4.795879540015437481e-01 9.999994222979479153e-01 7.854791891936008597e+01 1.110309277722660681e+01
1.114802917961421826e+02 8.031988275607451655e+00 1.294706599458128160e+01 4.806631009968357904e-01 9.999992239835577834e-01 7.834650670934153993e+01 1.241817214761722532e+01
1.111182172097935990e+02 7.945708048347383645e+00 1.321830123170651738e+01 4.812493190026009282e-01 9.999989376262714558e-01 7.812648619718196130e+01 1.366032337389226647e+01
1.107574606968438076e+02 7.854170881881609390e+00 1.348148350511537963e+01 4.814455706055722484e-01 9.999986815939075901e-01 7.798014829795717162e+01 1.425293173235393240e+01
1.103975536026484292e+02 7.759111188778051726e+00 1.373501630011955754e+01 4.813743311292413840e-01 9.999984851737627745e-01 7.788284154469451437e+01 1.457573895167467448e+01
1.100379648024723309e+02 7.662525158889687660e+00 1.397717661238502629e+01 4.811815886338586257e-01 9.999983166329943218e-01 7.781789553450533958e+01 1.491877252418050936e+01
1.096780752801449950e+02 7.566650159085401839e+00 1.420602466421220100e+01 4.810328225677151792e-01 9.999981853438341117e-01 7.704791702812448762e+01 1.552086548756627415e+01
1.093157276285884052e+02 7.471949703916623164e+00 1.441387422298738130e+01 4.807851080132142796e-01 9.999981331531890838e-01 7.621747930578921171e+01 1.604235371935154220e+01
1.089506746416218306e+02 7.378034116645904916e+00 1.459878367864634896e+01 4.803158976196648111e-01 9.999984898582493509e-01 7.532728221846352312e+01 1.648627407853595273e+01
1.085840160291164125e+02 7.285181107360253705e+00 1.476357609883680944e+01 4.796701310309901545e-01 9.999998301181097782e-01 7.400106965806843107e+01 1.702494218363072420e+01
1.082167701401269397e+02 7.193664809746920241e+00 1.491100058250306581e+01 4.788918339797090251e-01 9.999999994012618298e-01 7.285473320855004431e+01 1.748822538252284531e+01
1.078498739628917775e+02 7.103755781093403776e+00 1.504373225988603657e+01 4.780241182869356953e-01 1.000000000000000000e+00 7.191470013410832962e+01 1.787037834741004261e+01
1.074841831248329385e+02 7.015721002287445884e+00 1.516437229252324492e+01 4.771091818623796610e-01 1.000000000000000000e+00 7.104270528712285682e+01 1.826613594308847865e+01
1.071204718925560400e+02 6.929823877817037570e+00 1.527544787324882058e+01 4.761883087043459195e-01 1.000000000000000000e+00 7.010673945669552154e+01 1.862960842670943507e+01
1.067594331718502900e+02 6.846324235770414823e+00 1.537941222619349801e+01 4.753018688997348584e-01 1.000000000000000000e+00 7.032024292765086670e+01 1.853495177131591731e+01
1.064016785076885299e+02 6.765478327836057737e+00 1.547864460678462528e+01 4.744893186240423111e-01 1.000000000000000000e+00 7.103474543176258749e+01 1.825925660881197388e+01
1.060477380842272481e+02 6.687538829302694943e+00 1.557545030174615341e+01 4.737892001413595011e-01 1.000000000000000000e+00 7.168668580023093284e+01 1.801841221181293662e+01
1.056980607248064814e+02 6.612754839059300949e+00 1.567206062909863995e+01 4.732391418043729314e-01 1.000000000000000000e+00 7.244752157643793566e+01 1.798000250932676991e+01
1.053530138919499421e+02 6.541371879595092587e+00 1.577063293815925249e+01 4.728758580543647172e-01 1.000000000000000000e+00 7.318525220104868367e+01 1.798262835423688699e+01
1.050128836873649192e+02 6.473631896999537005e+00 1.587325060954176514e+01 4.727351494212121974e-01 1.000000000000000000e+00 7.387638141759597943e+01 1.799733103036679793e+01
1.046778748519423203e+02 6.409773260962346342e+00 1.598192305515655853e+01 4.728519025233882123e-01 1.000000000000000000e+00 7.431874544233934898e+01 1.776087834299830348e+01
1.043481107657566866e+02 6.350030764773475944e+00 1.609858571821062156e+01 4.732600900679609923e-01 1.000000000000000000e+00 7.481275918995545737e+01 1.751605857271331246e+01
1.040236334480661640e+02 6.294635625323130590e+00 1.622510007320754966e+01 4.739927708505941029e-01 1.000000000000000000e+00 7.535904276863446682e+01 1.727176710957484573e+01
1.037044035573124887e+02 6.243815483101760044e+00 1.636325362594754651e+01 4.750820897555466660e-01 1.000000000000000000e+00 7.754649447346103841e+01 1.622879989533867473e+01
1.033903474481655564e+02 6.197769185881496945e+00 1.651382566037858979e+01 4.765613418696850734e-01 1.000000000000000000e+00 7.985062541788350643e+01 1.515704361152959123e+01
1.030838060187240757e+02 6.155576090491582164e+00 1.659282416800070692e+01 4.786739838160630756e-01 1.000000000000000000e+00 8.212369502438538404e+01 1.412952427150438162e+01
1.027796292687975352e+02 6.120794720838139469e+00 1.656918892907955509e+01 4.815904836932325406e-01 1.000000000000000000e+00 6.683140768705558799e+01 1.238907306517494078e+01
1.024708415903278507e+02 6.097545325255277149e+00 1.647264705836237297e+01 4.852799935776029860e-01 1.000000000000000000e+00 4.340343395957967232e+01 1.042264662142172682e+01
1.021533258992951971e+02 6.087820874820546457e+00 1.632680902772053599e+01 4.896369851736749879e-01 1.000000000000000000e+00 1.899704100612294511e+01 8.536380626496725910e+00
1.018258236357181090e+02 6.091487063354948717e+00 1.614916866614953861e+01 4.944812498140402912e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.702040757849879071e+00
1.014899347636534230e+02 6.106282307422929101e+00 1.595110315976901560e+01 4.995578984593816441e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.753579874703578234e+00
1.011501177711963066e+02 6.127817746332381965e+00 1.573787305182272789e+01 5.045373616984729637e-01 1.000000000000000000e+00 0.000000000000000000e+00 7.773199435254941392e+00
1.008136896704802155e+02 6.149577242134648181e+00 1.550862224267856782e+01 5.090153897481793921e-01 1.000000000000000000e+00 0.000000000000000000e+00 8.514917759586097645e+00
