4.798449324352364056e+04 1.333336035042284493e+02 1.097787755658405651e+01 5.535753316346107233e+00 1.854826144162865509e-01 9.999998456136982572e-01 7.877110887938434303e+01 7.438492101710401094e+00
5.188334822935410193e+04 1.331903181387804977e+02 1.090495641109052194e+01 5.514709267175055274e+00 1.906284350875647737e-01 9.999996901555610052e-01 7.886747268003983891e+01 7.185921454926571528e+00
5.675691696164219320e+04 1.330360618565717630e+02 1.083487043633962088e+01 5.505412075000506000e+00 1.954163524101707183e-01 9.999993274746985517e-01 7.895269443679733001e+01 6.989291571633927447e+00
5.675691696164219320e+04 1.330580019259339792e+02 1.085958783216371515e+01 5.521899557359458477e+00 1.939742078534171243e-01 9.999993531299583571e-01 7.891884410708895814e+01 7.158132444861383448e+00
7.403691696164218592e+04 1.325369868405140039e+02 1.059825295180438687e+01 5.496062217478096201e+00 2.116130581238518382e-01 9.999974764498333890e-01 7.911461422090981443e+01 6.964159847727676933e+00
8.267691696164218592e+04 1.323580140501699418e+02 1.040689713765268820e+01 5.536342086995808209e+00 2.191171477632274101e-01 9.999957240085425303e-01 7.935558633576165732e+01 6.332275301118857058e+00
1.258769169616421859e+05 1.313374315571515467e+02 9.336150263162849683e+00 5.737554200901813672e+00 2.733930630717038568e-01 9.999955241259069760e-01 8.098692046433629343e+01 3.042715221170442241e+00
1.335569169616421859e+05 1.311434143584158960e+02 9.059693129446616311e+00 5.581207805206419792e+00 3.020476805829975242e-01 9.999972258981424389e-01 8.144501050999953407e+01 2.536142868344467782e+00
1.431569169616421859e+05 1.308763614891733766e+02 8.761660002598937069e+00 5.632646170337914704e+00 3.142640750769235547e-01 9.999962342246011548e-01 8.121778064187965640e+01 2.455772918191386101e+00
1.431569169616421859e+05 1.308957390674065380e+02 8.857144910959458883e+00 6.064997828150463732e+00 2.851675931062341296e-01 9.999918895285181408e-01 8.137228635897315598e+01 2.567689499906896877e+00
1.604369169616421859e+05 1.304470467123634876e+02 8.338047369921746110e+00 6.359369210007469242e+00 3.059222276322673406e-01 9.999770088315355077e-01 8.040903974538682064e+01 2.259080102422990510e+00
1.690769169616421859e+05 1.302156758575741549e+02 8.091291697600528465e+00 6.600278955801983649e+00 3.170742861580285732e-01 9.999530513625745076e-01 7.987285951320745880e+01 1.883538934211333560e+00
2.122769169616421859e+05 1.292515360919142324e+02 6.845658144351689955e+00 7.923911246443638312e+00 3.867723983439272373e-01 9.988379484356281202e-01 7.703459293998986368e+01 3.045332572310545327e+00
2.199569169616421859e+05 1.292019213787078513e+02 6.590869169269440775e+00 8.025566720427766754e+00 4.236911138987538572e-01 9.983080034346435427e-01 7.724879632053816181e+01 3.911047773518112614e+00
2.295569169616421859e+05 1.290519356161356086e+02 6.317447616603996785e+00 8.183744681487164385e+00 4.362865937215367751e-01 9.973539240836468700e-01 7.756803396772409087e+01 4.912576107184499108e+00
2.295569169616421859e+05 1.288958006474213107e+02 6.399293723660543165e+00 8.668554811905583080e+00 3.959998728835221193e-01 9.965074756972300829e-01 7.782479732712010900e+01 4.730079218556006992e+00
2.459332378604705445e+05 1.286101155062389978e+02 5.991390146401394112e+00 9.435502159566402369e+00 4.143560769992631343e-01 9.941505450404484190e-01 7.878475318501493518e+01 5.564324442251479041e+00
2.541213983098847384e+05 1.284855063248670035e+02 5.797236582753964029e+00 9.962794626513469254e+00 4.226592868915855505e-01 9.926618251025052242e-01 7.913661813778310261e+01 6.072016293189063774e+00
2.950622005569556495e+05 1.278658163813120012e+02 4.737110442010508571e+00 1.235938965216173990e+01 4.667485077531435822e-01 9.860920046529457750e-01 7.951032783044551877e+01 1.079959909595690526e+01
3.023405654008793645e+05 1.277211209080528818e+02 4.488062217555059519e+00 1.238611010069293350e+01 4.895617499004174533e-01 9.862769863930759273e-01 7.946942415675013649e+01 1.209123493938634120e+01
3.114385214557840372e+05 1.276013328981952810e+02 4.227011810246554369e+00 1.275979643851081136e+01 4.948657550771027314e-01 9.849507862413741099e-01 7.920341566529931754e+01 1.390589309887511504e+01
3.114385214557840372e+05 1.276918417520798670e+02 4.309807571582510377e+00 1.353572944019988711e+01 4.658621903862393276e-01 9.811370622653408091e-01 7.936352187106069778e+01 1.392689275367868618e+01
3.278037248050911585e+05 1.275358746845303131e+02 3.860045472912903008e+00 1.452229381379883399e+01 4.699094803433493950e-01 9.760731340457803329e-01 7.871402830969802267e+01 1.712023690081595007e+01
3.359863264797447482e+05 1.275278885882527220e+02 3.626033926403841701e+00 1.486396518584568582e+01 4.652514370246862985e-01 9.727627095231659027e-01 7.843102872292273275e+01 1.841694838005593837e+01
3.768993348530125804e+05 1.277273626683050196e+02 2.619334582516506416e+00 1.526618745825561696e+01 4.608364071505260950e-01 9.325347766049676412e-01 7.741773624695399292e+01 1.948877007856991028e+01
3.841727585638157325e+05 1.280968077076013003e+02 2.481587476658933422e+00 1.339601047293156100e+01 4.751385661897029600e-01 9.327782903296012451e-01 7.786634517006034173e+01 1.843312852111157341e+01
3.932645382023197017e+05 1.281061255117357121e+02 2.325611938171184168e+00 1.321075431887696006e+01 4.817959370294540022e-01 9.051111697716400784e-01 7.795212829594346715e+01 1.682500244995980765e+01
3.932645382023197017e+05 1.276402831729892426e+02 2.326368268746325185e+00 1.629706079055978307e+01 4.574743014049664214e-01 8.619807520158291325e-01 7.725961056855999232e+01 1.698029369757701801e+01
3.260031009508695570e+05 1.275530353648046997e+02 3.909531711873908577e+00 1.441374451521021172e+01 4.694641667907968885e-01 9.767457565494754856e-01 7.880324903836311989e+01 1.679691822566113402e+01
3.332853906984123751e+05 1.275377508005070553e+02 3.701492460008322105e+00 1.473429686561755503e+01 4.659100756667784449e-01 9.739195737470804914e-01 7.853030784489735083e+01 1.800105983455934933e+01
3.696968394361262326e+05 1.276599260153884217e+02 2.770515158727406835e+00 1.536008733217619948e+01 4.604304528607744973e-01 9.468010375508211229e-01 7.750290935786912883e+01 2.017370772300431980e+01
3.761699858783864183e+05 1.279358070127753706e+02 2.632334798140523624e+00 1.408969386585594386e+01 4.698684158848010495e-01 9.439483501677543575e-01 7.740434568484684519e+01 1.945908792150842359e+01
3.842614189312117524e+05 1.279555281545305974e+02 2.464968695186714687e+00 1.406664202358815530e+01 4.718970844389965835e-01 9.227745190391477559e-01 7.738795157979605221e+01 1.839231066189980979e+01
3.842614189312117524e+05 1.276054234814917976e+02 2.471117312775149344e+00 1.619236297360389898e+01 4.551685190355908017e-01 9.014875402991576747e-01 7.733554325646528582e+01 1.855583378140406481e+01
3.988259984262972721e+05 1.276656860322108713e+02 2.211878552997987413e+00 1.637686225896137060e+01 4.569943236397295827e-01 8.245757655482544024e-01 7.720912041054889130e+01 1.576178764644821761e+01
4.061082881738400902e+05 1.277024898900374836e+02 2.165316636938090955e+00 1.631488156304429893e+01 4.650817594582895009e-01 7.808856975306074366e-01 7.720725689857596308e+01 1.421844874674123282e+01
4.425197369115539477e+05 1.278011348325245677e+02 1.890163458919467576e+00 1.721606134257764253e+01 4.934586635303026547e-01 1.000000000000000000e+00 0.000000000000000000e+00 5.730471901672822277e+00
4.489928833538141334e+05 1.276705786317028100e+02 1.736205915327983185e+00 2.093272594538347064e+01 4.690750413036676725e-01 1.000000000000000000e+00 0.000000000000000000e+00 4.304530263708230109e+00
4.570843164066394675e+05 1.277344943642148962e+02 1.767459108026243175e+00 1.967038254362288541e+01 4.764850395222570700e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.219628100825557393e+00
4.570843164066394675e+05 1.279643292898600748e+02 1.977402797304935955e+00 1.406561597328605906e+01 5.288751820494244082e-01 6.232817796219365380e-01 7.566890514093809372e+01 3.583660908661569167e+00
3.935608976886921446e+05 1.276439010984029352e+02 2.305593458105898996e+00 1.631016570079770744e+01 4.563342946171808912e-01 8.582728716489747001e-01 7.724940301067081805e+01 1.688389364565872697e+01
3.982106370674323989e+05 1.276656626576693583e+02 2.255832021565117085e+00 1.631295162686285494e+01 4.596599485608090507e-01 8.341346899239645563e-01 7.723208920936420441e+01 1.596599002841199599e+01
4.214593339611334377e+05 1.277502113692741119e+02 2.012502946015821692e+00 1.660287507811086982e+01 4.749153431862560559e-01 6.414802554779182042e-01 7.717592332099899011e+01 1.055604579333970250e+01
4.255924356311247102e+05 1.277278936576998092e+02 1.947669592836053454e+00 1.717776213792443585e+01 4.713936616689322068e-01 1.000000000000000000e+00 0.000000000000000000e+00 9.374971440466763895e+00
4.307588127186138299e+05 1.277544087906242254e+02 1.933084279989725207e+00 1.803904772408434809e+01 4.778413732592199370e-01 1.000000000000000000e+00 0.000000000000000000e+00 8.200357074548872305e+00
4.307588127186138299e+05 1.278138238798290161e+02 1.990647223570099600e+00 1.685362087092710937e+01 4.912324626430478736e-01 1.000000000000000000e+00 0.000000000000000000e+00 8.427307825363575589e+00
3.909021034977009986e+05 1.276329000447961164e+02 2.352918031315022418e+00 1.627648497363933089e+01 4.560009902003244187e-01 8.725795415919908038e-01 7.727207695449514802e+01 1.740523241561983170e+01
3.942224457809455926e+05 1.276479059456194420e+02 2.310403880889335682e+00 1.629152141477435833e+01 4.577657266250400037e-01 8.568103780607247977e-01 7.725364844809570286e+01 1.678378199087770639e+01
4.108241571971687372e+05 1.277139215869394775e+02 2.105563550223891411e+00 1.645624069135752521e+01 4.666095655111164864e-01 7.386566249243755600e-01 7.718733084126603217e+01 1.309527599040695556e+01
4.137755725600528531e+05 1.277128861795467003e+02 2.063794572061465882e+00 1.665753342334938480e+01 4.662206892214951215e-01 7.071936520579416019e-01 7.716773057594787133e+01 1.237233626248833396e+01
4.174648417636579834e+05 1.277304427927486756e+02 2.037209542221354752e+00 1.665241552246131107e+01 4.699663927461600332e-01 6.750448936161660418e-01 7.716982108396913986e+01 1.149819804019621294e+01
4.174648417636579834e+05 1.277505399388255398e+02 2.059155960085773174e+00 1.636013487596474292e+01 4.743055168127790489e-01 6.837406535185491796e-01 7.719464128640450440e+01 1.152669196771432958e+01
4.241055263301472296e+05 1.277812007353383166e+02 2.011789772884771565e+00 1.634138857699391423e+01 4.812411785016625920e-01 1.000000000000000000e+00 7.720171994069595200e+01 9.951202410032086831e+00
4.274258686133918818e+05 1.277983677972306538e+02 2.002934282426064083e+00 1.666286470789142271e+01 4.860912314317223926e-01 1.000000000000000000e+00 7.721330274348028411e+01 9.200538592241601421e+00
4.440275800296149682e+05 1.278815290828001991e+02 1.959473613271494052e+00 1.610186921157383821e+01 5.167984498383854097e-01 1.000000000000000000e+00 7.452079189341766607e+01 5.658772347306245898e+00
4.469789953924990841e+05 1.278888732825519412e+02 1.946574961030088424e+00 1.323717818968776072e+01 5.324621712519661543e-01 1.000000000000000000e+00 7.361720082348240624e+01 5.096909293962873733e+00
4.506682645961042144e+05 1.279119533234799775e+02 1.949720105985027985e+00 1.341960810519091396e+01 5.415698942630147172e-01 1.000000000000000000e+00 7.376306947251174506e+01 4.492203929306854526e+00
4.506682645961042144e+05 1.279246740170187309e+02 1.967301314790083744e+00 1.776235417413966999e+01 5.257885256344624336e-01 1.000000000000000000e+00 7.498190055621863337e+01 4.540592611392858302e+00
